structure_name,fullname,species,paper,n_mentions,n_papers,region_class,suitability,unsuitable_reason,class_corrected,region_class_before,audit_stage,final_certainty,final_confidence
PHG,parahippocampal gyrus,Human,PM39103495,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
piriform,piriform cortex,Mouse,PM34117229,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
PMCo,posteromedial amygdala cortex,Mouse,PM39541198,3,3,non_neocortex,suitable,,no,non_neocortex,pro,high,0.95
posterior putamen,posterior putamen,Human,PM41996661,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
PPTvGlut2,glutamatergic pedunculopontine tegmental,,PM36170177,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
pre-BötC,pre-Bötzinger complex,,PM33515533,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
pretectum,pretectum,,PM41289407,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
PrV,principal trigeminal nucleus,Mouse,PM41289407,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
PTg,pontine tegmentum,,PM35838792,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
PVHTRH,paraventricular hypothalamus thyrotropin-releasing hormone,Mouse,PM36965483,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
PVpo,preoptic nucleus,Mouse,PM40343331,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
rCM,right caudal medullary,Mouse,PM42015004,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
reticular nucleus,reticular nucleus,Mouse,PM41578852,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
reticular nucleus of the thalamus,reticular nucleus of the thalamus,Mouse,PM37937368,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
right cerebellar lobule VIIb,,Human,PM41352082,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
right posterior parietal thalamic ROI,,,PM33061917,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
right putamen,lateral part of the right putamen,Human,PM41146200,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
right temporal thalamic ROI,,,PM33061917,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
rLH,rostral lateral hypothalamus,Mouse,PM32594910,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
rostral ECIC,rostral external inferior colliculus,,PM39829930,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
rostral SC,rostral vertical saccade area of the superior colliculus,Cat,PM37968118,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
RPa,nucleus raphe pallidus,Mouse,PM36752606,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
rPAGdm,rostral dorsomedial periaqueductal gray,,PM37818796,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
RRF,retrorubral field,,PM35838792,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
rsCla,rostral-to-striatum claustrum,Rat,PM42259202,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
RVS,right ventral striatum,Human,PM38309210,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
septal complex,septum,Mouse,PM33055197,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
septohypothalamic nucleus,septohypothalamic nucleus,,PM32678476,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SHi,septohippocampal nucleus,Mouse,PM41840687,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SHy,septohypothalamic nucleus,Mouse,PM32678476,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SNL,substantia nigra pars lateralis,Mouse,PM40998776,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SNr.d,substantia nigra pars reticulata dorsal,,PM34616074,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Sol,solitary nucleus,Mouse,PM32370769,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal cord gray matter,spinal cord gray matter,Mouse,PM36337076,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal gray,spinal gray matter,Mouse,PM38551963,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal premotor interneurons,spinal premotor interneurons,,PM40060631,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
spinal vestibular nucleus,spinal vestibular nucleus,Mouse,PM40638385,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SPZ,subparaventricular zone,Mouse,PM39719709,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SSN,superior salivatory nucleus,Rat,PM32721850,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
striatal Chrna2-INs,striatal Chrna2-INs,Mouse,PM35613598,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
SubC,subcoeruleus nucleus,Mouse,PM40593679,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
substantia innominata,Substantia innominata,Human,PM38518292,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
substantia nigra pars compacta,substantia nigra pars compacta,Mouse,PM39603502,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
sVo,trigeminal subnucleus pars oralis,,PM33598920,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TeO,tectal optic,Macaque,PM40911558,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
tha,thalamus,Mouse,PM41379994,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
thalamic intralaminar nucleus,thalamic intralaminar nucleus,Human,PM32358365,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
THL,Thalamus,,PM35149680,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TNC,trigeminal nucleus caudalis,Rat,PM32522232,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TS-PV,tail of the striatum parvalbumin interneurons,Mouse,PM38296650,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
TT,tenia tecta,Rat,PM42094401,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,0.9333
tVTA,tail of the ventral tegmental area (rostromedial tegmental nucleus),,PM32593543,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
VA-L,ventral anterior-lateral motor thalamic nuclei,,PM34551311,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
VA-VL,ventral anterior - ventrolateral thalamus,Mouse,PM37645018,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral nuclei,,Human,PM37858906,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral posterolateral nucleus of the thalamus,ventral posterolateral nucleus of the thalamus,dog,PM38551963,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral thalamus,ventral thalamus,Human,PM37010273,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventral ZI,ventral zona incerta,,PM42054363,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ventrolateral medulla,ventrolateral medulla,Rat,PM35705034,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
vlVPM,ventral lateral ventral posterior medial thalamic nucleus,Mouse,PM42323448,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
vMGB,ventral medial geniculate body of the thalamus,Gerbil,PM41839572,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Vmo,trigeminal motor nucleus,Mouse,PM39640235,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
VPLvm,ventromedial part of the ventral posterolateral nucleus,Rat,PM32748090,3,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
VPMpc,parvicellular region of the ventral posteromedial thalamic nucleus,Mouse,PM37704374,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
VTAR,rostral ventral tegmental area,,PM34795566,3,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ZIR,rostral zona incerta,Mouse,PM42455384,3,3,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
12N,hypoglossal nucleus,,PM36230940,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AAV-NpyP+ SDH interneurons,neuropeptide Y promoter-expressing spinal dorsal horn inhibitory interneurons,,PM33431693,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
aBLA,anterior basolateral amygdala,Mouse,PM37952812,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
aBNST,anterior bed nucleus of the stria terminalis,Rat,PM41365458,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ACBdm,dorsomedial nucleus accumbens,Rat,PM39868339,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
accessory basal nucleus,accessory basal nucleus,Macaque,PM34649954,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
accessory basal nucleus of the BLA,accessory basal nucleus of the basolateral amygdala,Rat,PM35622887,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
acoustic tubercle,,,PM41108202,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
ADP,anterodorsal preoptic nucleus,,PM40090880,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AHC,anterior hypothalamic area,,PM39778623,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AHi,,Rat,PM40352758,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AMG,amygdala,Macaque,PM34949991,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AMv,ventral part of the anteromedial thalamic nucleus,Mouse,PM33052547,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
amygdala nuclei,,Mouse,PM36255325,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
anterior gray horn of the spinal cord,anterior gray horn of the spinal cord,Mouse,PM32859276,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
anterior hypothalamic area,anterior hypothalamic area,Mouse,PM40800920,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
anterior nuclear group of the dorsal thalamus,anterior nuclear group of the dorsal thalamus,Human,PM33531807,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
anterior pretectal nucleus,anterior pretectal nucleus,Mouse,PM36096667,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
anteromedial OT,anteromedial olfactory tubercle,Mouse,PM39475384,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,0.95
anteroventral thalamic nucleus,anteroventral thalamic nucleus,,PM32964131,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AOB,accessory olfactory bulb,Mouse,PM34415057,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AONpP,anterior olfactory nucleus pars principalis,,PM36902010,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AOP,posterior complex of the anterior olfactory nucleus,Rat,PM37142179,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
aPBG,anterior parabigeminal nucleus,,PM33004866,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
auditory striatum,posterior auditory compartment of striatum,Gerbil,PM39952676,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
AVP,anteroventral preoptic nucleus,,PM40090880,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Barrington's nucleus,Barrington's nucleus,Mouse,PM37131840,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
bCa,basal complex,,PM32949023,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
bed nucleus of stria terminalis,bed nucleus of stria terminalis,Human,PM38518292,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BF vGluT2,basal forebrain glutamatergic (vGluT2+),Mouse,PM33997911,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
bilateral caudal ventral caudate,,,PM34727171,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLAa,basolateral amygdala anterior,Mouse,PM39012916,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLi,,Rat,PM40352758,2,1,non_neocortex,suitable,,no,non_neocortex,rule,medium,0.7833
BMP,basomedial posterior amygdaloid nucleus,,PM38736977,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BMr,,Rat,PM40352758,2,1,non_neocortex,suitable,,no,non_neocortex,flash,medium,0.75
BNST-AM,dorsal antero-medial bed nucleus of the stria terminalis,Rat,PM35724771,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BNST-AV,,Mouse,PM33815103,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
brainstem autonomic circuits,brainstem autonomic circuits,Rat,PM41645849,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
brainstem dopaminergic areas,,,PM42107475,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Brainstem nuclei,Brainstem nuclei,,PM41956193,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BSTp,posterior bed nucleus of the stria terminalis,Rat,PM36114373,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
bulbar respiratory networks,bulbar respiratory networks,,PM33340092,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Bötzinger complex,Bötzinger complex,Mouse,PM35486186,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C1,C1 spinal segment,Pig,PM34790101,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C1–C2,,Human,PM41732345,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C3–C4,,Human,PM41732345,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA1 SLM,CA1 stratum lacunosum moleculare,,PM35876215,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CAL,Cerebellum Anterior Lobe,Human,PM41507470,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal DMN,caudal dorsal motor nucleus,Mouse,PM37403174,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal pons,caudal pons,Human,PM35265840,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal raphe nuclei,,Rat,PM42027889,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal raphé,,,PM33515533,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal SC,caudal superior colliculus,Cat,PM34880121,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal VPL,caudal lateral ventral posterior nucleus,,PM39197940,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal VPM,caudal medial ventral posterior thalamus,Mouse,PM39197940,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CBMT GABAergic interneurons,cerebellar-receiving ventral motor thalamic territory GABAergic interneurons,Macaque,PM32337749,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cdStr,caudate-putamen striatum,Mouse,PM35185482,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Cdt,caudate,,PM34276282,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CeA-CRF,central amygdala corticotropin-releasing factor,Rat,PM39178115,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CEAl,lateral nucleus of the central amygdala,Mouse,PM41022937,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CeN,central nucleus of the amygdala,Primate,PM38293165,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central nucleus of amygdala,central nucleus of amygdala,Rat,PM35587596,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central nucleus of the inferior colliculus,central nucleus of the inferior colliculus,Rat,PM38797037,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
centrocaudal pontine nuclei,centrocaudal subarea of the pontine nuclei,Mouse,PM37025843,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
centrorostral pontine nuclei,centrorostral subarea of the pontine nuclei,Mouse,PM37025843,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellar hemisphere,cerebellar hemisphere,Human,PM33531807,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellar lobule IX,cerebellar lobule IX,Human,PM33338201,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellar lobules I-IV,cerebellar lobules I-IV,Human,PM33338201,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellum (Crus I-II),,,PM39299799,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cervical gray matter,cervical gray matter,Mouse,PM39416130,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cervical spinal cord gray matter,cervical spinal cord gray matter,Mouse,PM40897541,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cervical spinal gray matter,cervical spinal gray matter,Rat,PM37187913,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CHp,caudate posterior,Human,PM34609038,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CMAr,,,PM37723869,2,1,non_neocortex,suitable,,no,non_neocortex,rule,medium,0.7667
COA,,,PM39012795,2,2,non_neocortex,suitable,,no,non_neocortex,rule,medium,0.7333
cochlear nuclei,cochlear nuclei,Mouse,PM37055006,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral anterior thalamus,anterior thalamus,,PM32964131,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral brainstem,contralateral brainstem,,PM41289407,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral CA1,contralateral CA1,Mouse,PM33935658,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral CA2,,,PM33935658,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral Dc,dorsal cap,,PM40657851,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral dLGN,,,PM34448209,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral hippocampus,contralateral hippocampus,Mouse,PM37667395,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral medulla,contralateral medulla,,PM37017717,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralesional thalamus,contralesional thalamus,Human,PM41698490,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
corresponding sensory thalamus,,Mouse,PM37390821,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CPVM,ventromedial caudate putamen,Mouse,PM42156719,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cSC,contralateral superior colliculus,Mouse,PM40063795,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CTXsp,cortical subplate,,PM40346961,2,2,non_neocortex,suitable,,no,non_neocortex,flash,high,0.91
cVN,cervical vagal nucleus,,PM34535751,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cVRG,caudal ventral respiratory group,Mouse,PM39529953,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DB,diagonal band of Broca,Rat,PM39155312,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
deep mesencephalic nucleus,deep mesencephalic nucleus,,PM39819496,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DEn,dorsal endopiriform nucleus,Mouse,PM39049824,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dentate,,,PM33830581,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DGC,dorsal gray commissure,Rat,PM35018366,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dIPN,dorsal subnucleus of the interpeduncular nucleus,,PM41236357,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DL-Str,ipsilateral dorsolateral striatum,Mouse,PM40068685,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dlBNST,dorsolateral bed nucleus of the stria terminalis,Mouse,PM42214652,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dlVP,dorsolateral ventral pallidum,Rat,PM34642457,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dMHb,dorsal medial habenula,Mouse,PM41297784,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DMNV,dorsal motor nucleus of the vagus,Rat,PM33942389,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DMTg,dorsomedial tegmental area,Mouse,PM41840687,2,2,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DORpm,polymodal association cortex-related thalamus,Mouse,PM40093135,2,1,non_neocortex,suitable,,no,non_neocortex,flash,high,0.95
dorsal DG,dorsal dentate gyrus,Rat,PM41629487,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dorsal distal subiculum,dorsal distal subiculum,,PM40674213,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dorsal GPe,,Mouse,PM40832125,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dorsal GPi,,Mouse,PM40832125,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dorsal horn LTMR-RZ,dorsal horn LTMR-RZ (low-threshold mechanoreceptor receiving zone),Mouse,PM37028432,2,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
