structure_name,category,notes,rcs_rank,rcs_candidate_homba_id,rcs_candidate_name,rcs_candidate_acronym,rcs_candidate_dhba_name,rcs_candidate_dhba_acronym,rcs_candidate_parent_id,rcs_candidate_graph_order,rcs_candidate_depth,rcs_score,rcs_methods,rcs_matched_query,rcs_matched_alias,rcs_review_flag,rcs_modifier_terms,rcs_modifier_match_score,rcs_hierarchy_reason,rcs_dhba_filter
MFB,abbrev,medial forebrain bundle,3,HOMBA:10349,basal forebrain,BF,basal forebrain,BF,HOMBA:10331,535,451,0.459796,bm25+fuzzy,medial forebrain bundle,basal forebrain,low_confidence,,1.0,,both
Arcuate fasciculus,fiber_tract,language white matter,1,HOMBA:10569,arcuate fasciculus,af,arcuate fasciculus,af,HOMBA:AA30492,1695,1689,1.0,bm25+exact+fuzzy,Arcuate fasciculus,Arcuate fasciculus,high_confidence,,1.0,,both
Arcuate fasciculus,fiber_tract,language white matter,2,HOMBA:12731,cuneate fasciculus,cuf,cuneate fasciculus,cuf,HOMBA:AA30489,1671,1607,0.626667,bm25+fuzzy,Arcuate fasciculus,cuneate fasciculus,needs_review,,1.0,,both
Arcuate fasciculus,fiber_tract,language white matter,3,HOMBA:10594,uncinate fasciculus,unf,uncinate fasciculus,unf,HOMBA:AA30492,1811,1689,0.597784,bm25+fuzzy,Arcuate fasciculus,uncinate fasciculus,low_confidence,,1.0,,both
Uncinate fasciculus,fiber_tract,,1,HOMBA:10594,uncinate fasciculus,unf,uncinate fasciculus,unf,HOMBA:AA30492,1811,1689,1.0,bm25+exact+fuzzy,Uncinate fasciculus,Uncinate fasciculus,high_confidence,,1.0,,both
Uncinate fasciculus,fiber_tract,,2,HOMBA:12731,cuneate fasciculus,cuf,cuneate fasciculus,cuf,HOMBA:AA30489,1671,1607,0.62407,bm25+fuzzy,Uncinate fasciculus,cuneate fasciculus,needs_review,,1.0,,both
Uncinate fasciculus,fiber_tract,,3,HOMBA:10569,arcuate fasciculus,af,arcuate fasciculus,af,HOMBA:AA30492,1695,1689,0.597784,bm25+fuzzy,Uncinate fasciculus,arcuate fasciculus,low_confidence,,1.0,,both
Cingulum,fiber_tract,,1,HOMBA:10572,cingulum bundle,cb,cingulum bundle,cb,HOMBA:AA30489,1611,1607,1.0,bm25+exact+fuzzy+hierarchy_parent,Cingulum,Cingulum,high_confidence,,1.0,common_parent_of_2_candidates,both
Cingulum,fiber_tract,,2,HOMBA:15539,cingulum bundle in cingulate cortex,cbcx,cingulum bundle in cingulate cortex,cb-cx,HOMBA:10572,1612,1612,0.528461,bm25+fuzzy,cingulum bundle,cingulum bundle bundle in cingulate cortex,low_confidence,,1.0,,both
Cingulum,fiber_tract,,3,HOMBA:15540,cingulum bundle in temporal cortex,cbtx,cingulum bundle in temporal cortex,cb-tx,HOMBA:10572,1613,1612,0.528461,bm25+fuzzy,cingulum bundle,cingulum bundle bundle in temporal cortex,low_confidence,,1.0,,both
Superior longitudinal fasciculus,fiber_tract,SLF,1,HOMBA:10592,superior longitudinal fasciculus,slf,superior longitudinal fasciculus,slf,HOMBA:AA30492,1796,1689,1.0,bm25+exact+fuzzy+hierarchy_parent,Superior longitudinal fasciculus,Superior longitudinal fasciculus,high_confidence,,1.0,common_parent_of_3_candidates,both
Superior longitudinal fasciculus,fiber_tract,SLF,2,HOMBA:12762,longitudinal fasciculus,lfpn,longitudinal fasciculus of the pons,lfpn,HOMBA:AA30492,1743,1689,0.856667,bm25+fuzzy,Superior longitudinal fasciculus,longitudinal fasciculus,needs_review,,1.0,,both
Superior longitudinal fasciculus,fiber_tract,SLF,3,HOMBA:266441645,"superior longitudinal fasciculus, intermediate portion",slfi,"superior longitudinal fasciculus, intermediate portion",slf-i,HOMBA:10592,1798,1797,0.79033,bm25+fuzzy,Superior longitudinal fasciculus,"superior longitudinal fasciculus, intermediate portion",needs_review,,1.0,,both
Inferior longitudinal fasciculus,fiber_tract,ILF,1,HOMBA:10580,inferior longitudinal fasciculus,ilf,inferior longitudinal fasciculus,ilf,HOMBA:AA30492,1727,1689,1.0,bm25+exact+fuzzy,Inferior longitudinal fasciculus,Inferior longitudinal fasciculus,high_confidence,,1.0,,both
Inferior longitudinal fasciculus,fiber_tract,ILF,2,HOMBA:12762,longitudinal fasciculus,lfpn,longitudinal fasciculus of the pons,lfpn,HOMBA:AA30492,1743,1689,0.856667,bm25+fuzzy,Inferior longitudinal fasciculus,longitudinal fasciculus,needs_review,,1.0,,both
Inferior longitudinal fasciculus,fiber_tract,ILF,3,HOMBA:10588,occipitofrontal fasciculus,off,occipitofrontal fasciculus,off,HOMBA:AA30489,1649,1607,0.706908,bm25+fuzzy+hierarchy_parent,Inferior longitudinal fasciculus,occipitofrontal fasciculus,needs_review,,1.0,common_parent_of_2_candidates,both
Inferior fronto-occipital fasciculus,fiber_tract,IFOF,1,HOMBA:AA30496,vertical occipital fasciculus,vof,,,HOMBA:AA30492,1820,1689,0.612011,bm25+fuzzy,Inferior fronto-occipital fasciculus,vertical occipital fasciculus,needs_review,,1.0,,both
Inferior fronto-occipital fasciculus,fiber_tract,IFOF,2,HOMBA:12148,occipital lobe,OccL,occipital lobe,OccL,HOMBA:12112,1990,1911,0.584046,bm25+hierarchy_parent,Inferior fronto-occipital fasciculus,occipital lobe,low_confidence,,1.0,common_parent_of_3_candidates,both
Inferior fronto-occipital fasciculus,fiber_tract,IFOF,3,HOMBA:146034800,inferior occipital sulcus,ios,inferior occipital sulcus,ios,HOMBA:10611,1866,1840,0.518131,bm25+fuzzy,Inferior fronto-occipital fasciculus,inferior occipital sulcus,low_confidence,,1.0,,both
Optic tract,fiber_tract,,1,HOMBA:10589,optic tract,ot,optic tract,ot,HOMBA:AA30489,1654,1607,1.0,bm25+exact+fuzzy,Optic tract,Optic tract,high_confidence,,1.0,,both
Optic tract,fiber_tract,,2,HOMBA:12185,nucleus of the optic tract  (lentiform nucleus),NOP,nucleus of the optic tract  (lentiform nucleus),NOP,HOMBA:12182,956,954,0.59023,bm25+fuzzy,Optic tract,nucleus of the optic tract,low_confidence,,1.0,,both
Optic tract,fiber_tract,,3,HOMBA:12773,pyramidal tract,py,pyramidal tract,py,HOMBA:AA30489,1679,1607,0.553782,bm25+hierarchy_parent,Optic tract,pyramidal tract,low_confidence,,1.0,common_parent_of_3_candidates,both
Optic chiasm,fiber_tract,,1,HOMBA:10644,optic chiasm,ox,optic chiasm,ox,HOMBA:AA30483,1598,1571,1.0,bm25+exact+fuzzy,Optic chiasm,Optic chiasm,high_confidence,,1.0,,both
Optic chiasm,fiber_tract,,2,HOMBA:10589,optic tract,ot,optic tract,ot,HOMBA:AA30489,1654,1607,0.412841,bm25+fuzzy,Optic chiasm,optic tract,low_confidence,,1.0,,both
Optic chiasm,fiber_tract,,3,HOMBA:15544,optic nerve,on,optic nerve,on,HOMBA:AA30489,1653,1607,0.249342,bm25,Optic chiasm,optic nerve,low_confidence,,1.0,,both
Corticospinal tract,fiber_tract,,1,HOMBA:12047,corticospinal tract,csp,corticospinal fibers,csp,HOMBA:12773,1682,1680,1.0,bm25+exact+fuzzy,Corticospinal tract,Corticospinal tract,high_confidence,,1.0,,both
Corticospinal tract,fiber_tract,,2,HOMBA:12773,pyramidal tract,py,pyramidal tract,py,HOMBA:AA30489,1679,1607,0.97,bm25+fuzzy+hierarchy_parent,Corticospinal tract,pyramidal tract,high_confidence,,1.0,common_parent_of_3_candidates,both
Corticospinal tract,fiber_tract,,3,HOMBA:12759,lateral corticospinal tract,lcs,lateral corticospinal tract,lcs,HOMBA:AA30492,1740,1689,0.736733,bm25+fuzzy,Corticospinal tract,lateral corticospinal tract,needs_review,,1.0,,both
Pyramidal tract,fiber_tract,synonym for CST,1,HOMBA:12773,pyramidal tract,py,pyramidal tract,py,HOMBA:AA30489,1679,1607,1.0,bm25+exact+fuzzy+hierarchy_parent,Pyramidal tract,Pyramidal tract,high_confidence,,1.0,common_parent_of_3_candidates,both
Pyramidal tract,fiber_tract,synonym for CST,2,HOMBA:12835,secondary (post pyramidal) fissure,popy,secondary (post pyramidal) fissure,popy,HOMBA:12828,2042,2033,0.543271,bm25+fuzzy,Pyramidal tract,post pyramidal,low_confidence,,1.0,,both
Pyramidal tract,fiber_tract,synonym for CST,3,HOMBA:12086,striopallidal tract,spa,striopallidal tract,spa,HOMBA:AA30492,1792,1689,0.506168,bm25+fuzzy,Pyramidal tract,striopallidal tract,low_confidence,,1.0,,both
Brainstem,collective,no single HOMBA entry,1,HOMBA:10648,"gray matter of midbrain (mesencephalon, upper brainstem)",M,midbrain (mesencephalon),M,HOMBA:AA30000,950,3,0.7625,bm25+fuzzy,Brainstem,upper brainstem,needs_review,,1.0,,both
Brainstem,collective,no single HOMBA entry,2,HOMBA:AA30472,transient layers of lower brainstem,TLLBS,,,HOMBA:AA30470,1505,1484,0.562321,bm25+fuzzy+hierarchy_parent,Brainstem,transient layers of lower brainstem,low_confidence,,1.0,common_parent_of_3_candidates,both
Brainstem,collective,no single HOMBA entry,3,HOMBA:AA30470,developing transient structures of lower brainstem (pons and medulla),LBSDe,,,HOMBA:AA30462,1483,1454,0.550267,bm25+hierarchy_parent,Brainstem,developing transient structures of lower brainstem (pons and medulla),low_confidence,,1.0,common_parent_of_2_candidates,both
Limbic system,collective,no HOMBA entry,1,HOMBA:10154,central nervous system (neural tube),CNS,neural tube,NT,,0,0,0.236381,bm25,Limbic system,central nervous system,low_confidence,,1.0,,both
Limbic system,collective,no HOMBA entry,2,HOMBA:AA30775,peripheral nervous system (neural crest),PNS,,,,2341,0,0.236381,bm25,Limbic system,peripheral nervous system,low_confidence,,1.0,,both
Limbic system,collective,no HOMBA entry,3,HOMBA:AA30788,spinal artery system,SPA,,,HOMBA:AA30787,2336,2336,0.236381,bm25,Limbic system,spinal artery system,low_confidence,,1.0,,both
Broca area,eponym,inferior frontal gyrus,1,HOMBA:10185,ventrolateral prefrontal cortex (Broca's area in dominant hemisphere),VFC,ventrolateral prefrontal cortex,VFC,HOMBA:10172,28,10,1.0,bm25+exact+fuzzy,brocas area,brocas area,high_confidence,,1.0,,both
Broca area,eponym,inferior frontal gyrus,2,HOMBA:12034,diagonal band,dib,diagonal band,dib,HOMBA:AA30489,1614,1607,0.253047,bm25,Broca area,diagonal band of broca,low_confidence,,1.0,,both
Broca area,eponym,inferior frontal gyrus,3,HOMBA:10354,nucleus of diagonal band,NDB,nucleus of diagonal band,NDB,HOMBA:AA30214,541,537,0.22166,bm25+hierarchy_parent,Broca area,nucleus of diagonal band of broca,low_confidence,,1.0,common_parent_of_2_candidates,both
Broca's area,eponym,with possessive,1,HOMBA:10185,ventrolateral prefrontal cortex (Broca's area in dominant hemisphere),VFC,ventrolateral prefrontal cortex,VFC,HOMBA:10172,28,10,1.0,bm25+exact+fuzzy,Broca's area,Broca's area,high_confidence,,1.0,,both
Broca's area,eponym,with possessive,2,HOMBA:10302,subiculum proper (strictly defined subiculum),SB,subiculum,S,HOMBA:10293,297,297,0.210519,bm25,broca s area,S,low_confidence,,1.0,,both
Broca's area,eponym,with possessive,3,HOMBA:11309,body part of subiculum,SBb,rostral subiculum,S-R,HOMBA:AA30089,301,300,0.197177,bm25,broca s area,S-R,low_confidence,,1.0,,both
Wernicke area,eponym,,1,HOMBA:12145,planum temporale,PLT,planum temporale,PLT,HOMBA:12139,1965,1960,1.0,bm25+exact+fuzzy,Wernicke area,Wernicke area,high_confidence,,1.0,,both
Wernicke area,eponym,,2,HOMBA:12147,planum polare,PLP,planum polare,PLP,HOMBA:12139,1967,1960,0.493062,bm25+fuzzy,planum temporale,planum polare,low_confidence,,1.0,,both
Wernicke's area,eponym,with possessive,1,HOMBA:12145,planum temporale,PLT,planum temporale,PLT,HOMBA:12139,1965,1960,0.537518,fuzzy,Wernicke's area,wernicke area,low_confidence,,1.0,,both
Wernicke's area,eponym,with possessive,2,HOMBA:AA30351,subincertal nucleus (area),SBI,,,HOMBA:AA30350,938,938,0.345536,fuzzy,Wernicke's area,area,low_confidence,,1.0,,both
Wernicke's area,eponym,with possessive,3,HOMBA:AA30349,ventral tuberomammillary nucleus (area),VTM,,,HOMBA:10498,933,928,0.345536,fuzzy,Wernicke's area,area,low_confidence,,1.0,,both
Area 17,cytoarchitectonic,Brodmann area - primary visual,1,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",V1,"primary visual cortex (striate cortex, area V1/17)",V1C,HOMBA:10268,176,173,1.0,bm25+exact+fuzzy,Area 17,Area 17,high_confidence,,1.0,,both
Brodmann area 4,cytoarchitectonic,M1,1,HOMBA:10163,"primary motor cortex (first motor cortex, area 4, area FA)",M1,"primary motor cortex (area M1, area 4)",M1C,HOMBA:AA30009,59,59,1.0,bm25+exact+fuzzy,Brodmann area 4,Brodmann area 4,high_confidence,,1.0,,both
Brodmann area 4,cytoarchitectonic,M1,2,HOMBA:10304,indusium griseum (Brodmann area 33),IG,indusium griseum,IG,HOMBA:AA30111,343,343,0.665865,bm25+fuzzy,Brodmann area 4,Brodmann area 33,needs_review,,1.0,,both
Brodmann area 4,cytoarchitectonic,M1,3,HOMBA:AA30086,medial intermediate division of entorhinal cortex (Brodmann area 34),EMI,,,HOMBA:10318,281,278,0.587208,bm25+fuzzy,Brodmann area 4,Brodmann area 34,low_confidence,,1.0,,both
Preoptic area,hypothalamus,,1,HOMBA:10468,preoptic region of HTH,HTHpo,preoptic region of HTH,HTHpo,HOMBA:AA30338,867,867,0.815,bm25+fuzzy+hierarchy_parent,preoptic region,preoptic region of HTH,needs_review,,1.0,common_parent_of_5_candidates,both
Preoptic area,hypothalamus,,2,HOMBA:266441547,medial preoptic area,MPA,medial preoptic area,MPA,HOMBA:10468,872,868,0.7009,bm25+fuzzy,preoptic region,medial preoptic region,needs_review,,1.0,,both
Preoptic area,hypothalamus,,3,HOMBA:10471,lateral preoptic area,LPA,lateral preoptic area,LPA,HOMBA:10468,874,868,0.689402,bm25+fuzzy,preoptic region,lateral preoptic region,needs_review,,1.0,,both
Zona incerta,thalamus,,1,HOMBA:10463,zona incerta,ZI,zona incerta,ZI,HOMBA:10461,832,829,1.0,bm25+exact+fuzzy,Zona incerta,Zona incerta,high_confidence,,1.0,,both
Claustrum,subcortical,,1,HOMBA:10346,claustrum,Cla,claustrum,Cla,HOMBA:AA30263,669,669,1.0,bm25+exact+fuzzy+hierarchy_parent,Claustrum,Claustrum,high_confidence,,1.0,common_parent_of_4_candidates,both
Claustrum,subcortical,,2,HOMBA:10347,dorsal claustrum,CLd,Dorsal claustrum,CLd,HOMBA:10346,670,670,0.631563,bm25+fuzzy,Claustrum,dorsal claustrum,needs_review,,1.0,,both
Claustrum,subcortical,,3,HOMBA:10348,ventral claustrum,CLv,ventral claustrum,CLv,HOMBA:10346,671,670,0.610221,bm25+fuzzy,Claustrum,ventral claustrum,needs_review,,1.0,,both
Pineal gland,epithalamus,,1,HOMBA:10460,pineal body,Pin,pineal body,Pin,HOMBA:10451,854,841,1.0,bm25+exact+fuzzy,Pineal gland,Pineal gland,high_confidence,,1.0,,both
Pineal gland,epithalamus,,2,HOMBA:10505,pituitary body/gland (hypophysis),Pit,pituitary body,Pit,HOMBA:AA30338,944,867,0.512922,bm25+fuzzy+hierarchy_parent,Pineal gland,pituitary gland gland,low_confidence,,1.0,common_parent_of_2_candidates,both
Pineal gland,epithalamus,,3,HOMBA:12375,quadrigeminal body,qgb,quadrigeminal body,qgb,HOMBA:AA30561,2026,2021,0.41512,bm25+fuzzy,pineal body,quadrigeminal body,low_confidence,,1.0,,both
Pons,basic,,1,HOMBA:10661,pons,Pn,pons,Pn,HOMBA:10655,1170,1102,1.0,bm25+exact+fuzzy,Pons,Pons,high_confidence,,1.0,,both
Pons,basic,,2,HOMBA:AA30470,developing transient structures of lower brainstem (pons and medulla),LBSDe,,,HOMBA:AA30462,1483,1454,0.526682,bm25+fuzzy,Pons,pons and medulla,low_confidence,,1.0,,both
Pons,basic,,3,HOMBA:12405,basilar part of pons,PnBa,basilar part of pons,PnBa,HOMBA:10661,1171,1171,0.501682,bm25+fuzzy,Pons,basilar part of pons,low_confidence,,1.0,,both
Medulla,basic,abbreviation of medulla oblongata,1,HOMBA:10662,myelencephalon (medulla oblongata),Mo,myelencephalon (medulla oblongata),Mo,HOMBA:AA30377,1318,1101,1.0,bm25+exact+fuzzy+hierarchy_parent,Medulla,Medulla,high_confidence,,1.0,common_parent_of_2_candidates,both
Medulla,basic,abbreviation of medulla oblongata,2,HOMBA:AA30470,developing transient structures of lower brainstem (pons and medulla),LBSDe,,,HOMBA:AA30462,1483,1454,0.802885,bm25+fuzzy,medulla oblongata,pons and medulla oblongata,needs_review,,1.0,,both
Medulla,basic,abbreviation of medulla oblongata,3,HOMBA:12538,tegmentum of medulla oblongata,MoTg,tegmentum of medulla oblongata,MoTg,HOMBA:10662,1322,1319,0.7375,bm25+fuzzy+hierarchy_parent,medulla oblongata,tegmentum of medulla oblongata,needs_review,,1.0,common_parent_of_6_candidates,both
Medulla oblongata,basic,,1,HOMBA:10662,myelencephalon (medulla oblongata),Mo,myelencephalon (medulla oblongata),Mo,HOMBA:AA30377,1318,1101,1.0,bm25+exact+fuzzy+hierarchy_parent,Medulla oblongata,Medulla oblongata,high_confidence,,1.0,common_parent_of_2_candidates,both
Medulla oblongata,basic,,2,HOMBA:12538,tegmentum of medulla oblongata,MoTg,tegmentum of medulla oblongata,MoTg,HOMBA:10662,1322,1319,0.856667,bm25+fuzzy+hierarchy_parent,medulla oblongata oblongata,tegmentum of medulla oblongata oblongata,needs_review,,1.0,common_parent_of_6_candidates,both
Medulla oblongata,basic,,3,HOMBA:AA30470,developing transient structures of lower brainstem (pons and medulla),LBSDe,,,HOMBA:AA30462,1483,1454,0.844551,bm25+fuzzy,Medulla oblongata,pons and medulla oblongata,needs_review,,1.0,,both
Midbrain,basic,,1,HOMBA:10648,"gray matter of midbrain (mesencephalon, upper brainstem)",M,midbrain (mesencephalon),M,HOMBA:AA30000,950,3,1.0,bm25+exact+fuzzy+hierarchy_parent,Midbrain,Midbrain,high_confidence,,1.0,common_parent_of_2_candidates,both
Midbrain,basic,,2,HOMBA:AA30356,regions of midbrain,MBR,,,HOMBA:10648,951,951,0.7925,bm25+fuzzy+hierarchy_parent,Midbrain,regions of midbrain,needs_review,,1.0,common_parent_of_2_candidates,both
Midbrain,basic,,3,HOMBA:12291,midbrain tectum,MTc,midbrain tectum,MTc,HOMBA:AA30356,962,952,0.7125,bm25+fuzzy,Midbrain,midbrain tectum,needs_review,,1.0,,both
Diencephalon,basic,,1,HOMBA:10389,diencephalon,DiE,diencephalon,Die,HOMBA:10156,677,4,1.0,bm25+exact+fuzzy,Diencephalon,Diencephalon,high_confidence,,1.0,,both
Telencephalon,basic,,1,HOMBA:10158,telencephalon,Tel,telencephalon,Tel,HOMBA:10156,4,4,1.0,bm25+exact+fuzzy+hierarchy_parent,Telencephalon,Telencephalon,high_confidence,,1.0,common_parent_of_2_candidates,both
Telencephalon,basic,,2,HOMBA:10659,cerebellar hemisphere,CbH,cerebellar hemisphere,CBH,HOMBA:AA30563,2046,2045,0.521316,bm25+fuzzy,cerebral hemisphere,cerebellar hemisphere,low_confidence,,1.0,,both
Telencephalon,basic,,3,HOMBA:10610,cerebral sulci,ces,cerebral sulci,CeS,HOMBA:10609,1825,1825,0.450943,bm25+fuzzy,cerebral hemisphere,cerebral sulci,low_confidence,,1.0,,both
Lenticular nucleus,basal_ganglia,putamen+GP combined,1,HOMBA:12406,pontine nucleus,PN,pontine nucleus,PN,HOMBA:12405,1172,1172,0.665148,bm25+hierarchy_parent,Lenticular nucleus,pontine nucleus,needs_review,,1.0,common_parent_of_7_candidates,both
Lenticular nucleus,basal_ganglia,putamen+GP combined,2,HOMBA:AA30830,navicular nucleus,Nv,,,HOMBA:10306,369,359,0.622126,fuzzy,Lenticular nucleus,navicular nucleus,needs_review,,1.0,,both
Lenticular nucleus,basal_ganglia,putamen+GP combined,3,HOMBA:13069,subventricular nucleus,SuV,subventricular nucleus,SuV,HOMBA:10473,897,879,0.612341,fuzzy,Lenticular nucleus,subventricular nucleus,needs_review,,1.0,,both
Striatum,basal_ganglia,,1,HOMBA:10333,striatum (neostriatum),STR,striatum,STR,HOMBA:AA30190,453,453,1.0,bm25+exact+fuzzy+hierarchy_parent,Striatum,Striatum,high_confidence,,1.0,common_parent_of_2_candidates,both
Striatum,basal_ganglia,,2,HOMBA:AA30191,regions of striatum,STRre,,,HOMBA:10333,454,454,0.7554,bm25+fuzzy+hierarchy_parent,Striatum,regions of striatum,needs_review,,1.0,common_parent_of_2_candidates,both
Striatum,basal_ganglia,,3,HOMBA:AA30192,"dorsal striatum (caudoputamen complex-CP, STRd)",DS,,,HOMBA:AA30191,455,455,0.61275,bm25+fuzzy,Striatum,dorsal striatum,needs_review,,1.0,,both
Neostriatum,basal_ganglia,synonym caudate+putamen,1,HOMBA:10333,striatum (neostriatum),STR,striatum,STR,HOMBA:AA30190,453,453,1.0,bm25+exact+fuzzy,Neostriatum,Neostriatum,high_confidence,,1.0,,both
Pallidum,basal_ganglia,synonym globus pallidus,1,HOMBA:10342,globus pallidus (paleostriatum),GP,globus pallidus,GP,HOMBA:AA30190,512,453,1.0,bm25+exact+fuzzy+hierarchy_parent,Pallidum,Pallidum,high_confidence,,1.0,common_parent_of_3_candidates,both
Pallidum,basal_ganglia,synonym globus pallidus,2,HOMBA:10344,internal division of globus pallidus,GPi,internal segment of globus pallidus,GPi,HOMBA:10342,518,513,0.80163,bm25+fuzzy,globus pallidus,globus pallidus interna,needs_review,,1.0,,both
Pallidum,basal_ganglia,synonym globus pallidus,3,HOMBA:10343,external division of globus pallidus,GPe,external segment of globus pallidus,GPe,HOMBA:10342,513,513,0.689402,bm25+fuzzy,globus pallidus,globus pallidus externa,needs_review,,1.0,,both
Lateral ventricle,ventricle,,1,HOMBA:10598,body of lateral ventricles,LVb,body of lateral ventricle,bLV,HOMBA:AA30473,1520,1519,0.976667,bm25+fuzzy,Lateral ventricle,body of lateral ventricle,high_confidence,lateral,1.0,,both
Lateral ventricle,ventricle,,2,HOMBA:266441657,atrium of lateral ventricles,LVx,atrium of lateral ventricle,xLV,HOMBA:AA30473,1521,1519,0.946389,bm25+fuzzy,Lateral ventricle,atrium of lateral ventricle,high_confidence,lateral,1.0,,both
Lateral ventricle,ventricle,,3,HOMBA:10596,lateral ventricles,LV,lateral ventricles,LV,HOMBA:10595,1517,1517,0.893333,fuzzy,Lateral ventricle,lateral ventricles,needs_review,lateral,1.0,,both
Third ventricle,ventricle,,1,HOMBA:10602,third ventricle,3V,third ventricle,3V,HOMBA:10595,1531,1517,1.0,bm25+exact+fuzzy+hierarchy_parent,Third ventricle,Third ventricle,high_confidence,,1.0,common_parent_of_2_candidates,both
Third ventricle,ventricle,,2,HOMBA:AA30476,regions of third ventricle,3VR,,,HOMBA:10602,1532,1532,0.870192,bm25+fuzzy,Third ventricle,regions of third ventricle,needs_review,,1.0,,both
Third ventricle,ventricle,,3,HOMBA:AA30475,olfactory recess (ventricle) and ependyma,Olre,,,HOMBA:10595,1530,1517,0.7625,bm25+fuzzy,Third ventricle,ventricle,needs_review,,1.0,,both
Fourth ventricle,ventricle,,1,HOMBA:12805,fourth ventricle,4V,fourth ventricle,4V,HOMBA:10669,1546,1546,1.0,bm25+exact+fuzzy+hierarchy_parent,Fourth ventricle,Fourth ventricle,high_confidence,,1.0,common_parent_of_2_candidates,both
Fourth ventricle,ventricle,,2,HOMBA:AA30479,region of fourth ventricle,4VR,,,HOMBA:12805,1547,1547,0.899038,bm25+fuzzy+hierarchy_parent,Fourth ventricle,region of fourth ventricle,needs_review,,1.0,common_parent_of_2_candidates,both
Fourth ventricle,ventricle,,3,HOMBA:12806,roof of fourth ventricle,4Vro,roof of fourth ventricle,4Vro,HOMBA:12810,1551,1551,0.854167,bm25+fuzzy,Fourth ventricle,roof of fourth ventricle,needs_review,,1.0,,both
Nucleus coeruleus,pons,HOMBA name for locus coeruleus,1,HOMBA:12499,nucleus coeruleus (locus coeruleus),NC,nucleus coeruleus,NC,HOMBA:146034964,1196,1182,1.0,bm25+exact+fuzzy,Nucleus coeruleus,Nucleus coeruleus,high_confidence,,1.0,,both
Nucleus coeruleus,pons,HOMBA name for locus coeruleus,2,HOMBA:AA30448,lateral reticular nuclei of pons,RFla,,,HOMBA:12480,1308,1293,0.632299,hierarchy_parent,Nucleus coeruleus,lateral reticular nuclei of pons,needs_review,,1.0,common_parent_of_3_candidates,both
Nucleus coeruleus,pons,HOMBA name for locus coeruleus,3,HOMBA:12512,epicoeruleus nucleus,EpC,epicoeruleus nucleus,EpC,HOMBA:146034964,1197,1182,0.590575,fuzzy,nuclei coeruleus,epicoeruleus nuclei,low_confidence,,1.0,,both
Flocculus,cerebellum,,1,HOMBA:AA30424,lobule Xa (flocculus),CH10a,,,HOMBA:AA30423,1153,1153,1.0,bm25+exact+fuzzy,Flocculus,Flocculus,high_confidence,,1.0,,both
Flocculus,cerebellum,,2,HOMBA:12853,lobule X (nodulus and flocculus),CbX,lobule X (nodulus and flocculus),CbX,HOMBA:12837,2062,2050,0.641917,bm25+fuzzy,Flocculus,nodulus and flocculus,needs_review,,1.0,,both
Flocculus,cerebellum,,3,HOMBA:AA30423,"flocculonodular lobe, flocculus part",CH10,,,HOMBA:12852,1152,1151,0.511398,bm25+fuzzy,Flocculus,"flocculonodular lobe, flocculus part",low_confidence,,1.0,,both
Vermis,cerebellum,,1,HOMBA:10658,cerebellar vermis,CbVe,cerebellar vermis,CBV,HOMBA:AA30563,2045,2045,0.601612,bm25+fuzzy,Vermis,cerebellar vermis,needs_review,,1.0,,both
Vermis,cerebellum,,2,HOMBA:AA30379,"anterior lobe, vermis part",ACV,,,HOMBA:12838,1106,1106,0.430175,bm25+fuzzy,Vermis,"anterior lobe, vermis part",low_confidence,,1.0,,both
Vermis,cerebellum,,3,HOMBA:AA30394,"posterior lobe, vermis part",PCV,,,HOMBA:12844,1122,1122,0.426206,bm25+fuzzy,Vermis,"posterior lobe, vermis part",low_confidence,,1.0,,both
Cerebellar hemisphere,cerebellum,,1,HOMBA:10659,cerebellar hemisphere,CbH,cerebellar hemisphere,CBH,HOMBA:AA30563,2046,2045,1.0,bm25+exact+fuzzy+hierarchy_parent,Cerebellar hemisphere,Cerebellar hemisphere,high_confidence,,1.0,common_parent_of_2_candidates,both
Cerebellar hemisphere,cerebellum,,2,HOMBA:AA30563,cerebellar morphology,CbM,,,HOMBA:12827,2044,2032,0.97,bm25+fuzzy+hierarchy_parent,Cerebellar hemisphere,cerebellar morphology,high_confidence,,1.0,common_parent_of_2_candidates,both
Cerebellar hemisphere,cerebellum,,3,HOMBA:12384,paravermis of cerebellar hemisphere,CbHpv,paravermis of cerebellum,CBPV,HOMBA:10659,2047,2047,0.804167,bm25+fuzzy,Cerebellar hemisphere,paravermis of cerebellar hemisphere,needs_review,,1.0,,both
